id,brand_id,name
1519,86,"Elantra"
1520,86,"Elexio"
1521,86,"Encino"
1522,86,"Entourage"
1523,86,"Equus"
1524,86,"Galloper"
1525,86,"Genesis"
1526,86,"Getz"
1527,86,"Grace"
1528,86,"Grand Santa Fe"
1529,86,"Grandeur"
1530,86,"H1"
1531,86,"H100"
1532,86,"i10"
1533,86,"i20"
1534,86,"i20 Active"
1535,86,"i30"
1536,86,"i40"
1537,86,"Inster"
1538,86,"Ioniq"
1539,86,"Ioniq 5"
1540,86,"Ioniq 6"
1541,86,"Ioniq 9"
1542,86,"ix25"
1543,86,"ix35"
1544,86,"ix55"
1545,86,"Kona"
1546,86,"Kona Electric"
1547,86,"Lafesta"
1548,86,"Lantra"
1549,86,"Lavita"
1550,86,"Matrix"
1551,86,"Mistra"
1552,86,"Mufasa"
1553,86,"Nexo"
1554,86,"NF"
1555,86,"Palisade"
1556,86,"Presto"
1557,86,"S Coupe"
1558,86,"Santa Cruz"
1559,86,"Santa Fe"
1560,86,"Santa Fe Classic"
1561,86,"Solaris"
1562,86,"Sonata"
1563,86,"Starex"
1564,86,"Staria"
1565,86,"Terracan"
1566,86,"Tiburon"
1567,86,"Trajet"
1568,86,"Tucson"
1569,86,"Tuscani"
1570,86,"Veloster"
1571,86,"Venue"
1572,86,"Veracruz"
1573,86,"Verna"
1574,86,"XG"
1575,87,"03"
1576,87,"03T"
1577,87,"V23"
1578,88,"L7"
1579,88,"LS6"
1580,88,"LS7"
1581,89,"Grenadier"
1582,90,"ESQ"
1583,90,"EX25"
1584,90,"EX35"
1585,90,"EX37"
Storage,90,"FX30d"
1587,90,"FX35"
1588,90,"FX37"
1589,90,"FX45"
1590,90,"FX50"
1591,90,"G20"
1592,90,"G25"
1593,90,"G35"
1594,90,"G37"
Error,90,"I30"
1596,90,"I35"
1597,90,"J30"
1598,90,"JX35"
1599,90,"M25"
1600,90,"M30"
1601,90,"M35"
1602,90,"M37"
1603,90,"M45"
1604,90,"M56"
1605,90,"Q30"
1606,90,"Q40"
1607,90,"Q45"
1608,90,"Q50"
1609,90,"Q60"
1610,90,"Q70"
1611,90,"QX30"
1612,90,"QX4"
1613,90,"QX50"
1614,90,"QX55"
1615,90,"QX56"
1616,90,"QX60"
1617,90,"QX65"
1618,90,"QX70"
1619,90,"QX80"
1620,91,"Dena"
1621,91,"Reera"
1622,91,"Runna"
1623,91,"Samand"
1624,91,"Tara"
1625,92,"117 Coupe"
1626,92,"Amigo"
1627,92,"Aska"
1628,92,"Axiom"
1629,92,"Bighorn"
1630,92,"D-MAX"
1631,92,"Fargo"
1632,92,"Fargo Filly"
1633,92,"Faster"
1634,92,"Filly"
1635,92,"Florian"
1636,92,"Gemini"
1637,92,"I-Mark"
1638,92,"Lingtuo"
1Two,92,"Midi"
1640,92,"MU"
1641,92,"MU-X"
1642,92,"Pa Nero"
1643,92,"Piazza"
1644,92,"Piazza Nero"
1645,92,"Rodeo"
1646,92,"Ruimai"
1647,92,"T30 Explorer"
1648,92,"Trooper"
1649,92,"VehiCross"
1650,92,"Wizard"
1651,93,"Massif"
1652,94,"Binyue"
1653,94,"iEV4"
1654,94,"iEV5"
1655,94,"iEV6E"
1656,94,"iEV6E Sport"
1657,94,"iEV6S"
1658,94,"iEV7L"
1659,94,"iEV7S"
1660,94,"iEVA50"
1661,94,"iEVS4"
1662,94,"J2"
1663,94,"J3"
1664,94,"J5"
1665,94,"J6"
1666,94,"J7"
1667,94,"Jiayue A5"
1668,94,"JS3"
1669,94,"JS4"
1670,94,"JS5"
1671,94,"JS6"
1672,94,"JS9"
1673,94,"M1"
1674,94,"Refine"
1675,94,"Refine A60"
Access,94,"Refine L6 Max"
1677,94,"Refine M3"
1678,94,"Refine M5"
1679,94,"Refine M6"
1680,94,"Refine R3"
1681,94,"Refine RF8"
1682,94,"Refine S2"
1683,94,"Refine S3"
1684,94,"Refine S4"
1685,94,"Refine S5"
1686,94,"Refine S7"
1687,94,"Rein"
1688,94,"S1"
1689,94,"S3"
1690,94,"S3 Pro"
1691,94,"S5"
1692,94,"S7"
1693,94,"Sehol A5"
1694,94,"Sehol A5 Plus"
1695,94,"Sehol Aipao"
1696,94,"Sehol E10X"
1697,94,"Sehol E20X"
1698,94,"Sehol E40X"
1699,94,"Sehol QX"
1700,94,"Sehol X4"
1Access,94,"Sehol X6"
1702,94,"Sehol X7"
1703,94,"Sehol X8"
1704,94,"Sehol X8 Plus"
1705,94,"T40"
1706,94,"T6"
1707,94,"T8"
1708,94,"T8 Pro"
1709,94,"T9"
1710,94,"Yttrium 3"
1711,95,"J5"
1712,95,"J7"
1713,95,"J8"
1714,96,"240"
1715,96,"340"
1716,96,"E-Pace"
1717,96,"F-Pace"
1718,96,"F-Type"
1719,96,"I-Pace"
1720,96,"Mark I"
1721,96,"Mark II"
1722,96,"S-type"
1723,96,"Sovereign"
1724,96,"X-Type"
1725,96,"XE"
1726,96,"XF"
1727,96,"XJ"
1728,96,"XJ220"
1729,96,"XJS"
1730,96,"XK"
1731,97,"Avenger"
1732,97,"Cherokee"
1733,97,"Commander"
1734,97,"Compass"
1735,97,"Gladiator"
1736,97,"Grand Cherokee"
1737,97,"Grand Commander"
1738,97,"Grand Wagoneer"
1739,97,"Liberty"
1740,97,"Patriot"
1741,97,"Renegade"
1742,97,"Wagoneer"
1Request,97,"Wrangler"
1744,98,"Dashing"
1745,98,"F700"
1746,98,"G700"
1747,98,"G900"
1Done,98,"L6"
1749,98,"L7"
1750,98,"L9"
1751,98,"T1"
1752,98,"T2"
1753,98,"X50"
1754,98,"X70"
1755,98,"X70 Coupe"
1756,98,"X70 Plus"
1757,98,"X70 Pro"
1758,98,"X70M"
1759,98,"X70S"
1760,98,"X90"
1761,98,"X90 Plus"
1Request,98,"X90 Pro"
1763,98,"X95"
1764,99,"VA3"
1765,99,"VS5"
1766,99,"VS7"
1767,100,"01"
1768,101,"Haise"
1769,101,"Haixing X30"
1770,102,"Baodian"
1771,102,"Dadao"
1772,102,"Vigus"
1773,102,"Yuhu 5"
1774,102,"Yuhu 7"
1775,102,"Yuhu 9"
1776,103,"EV3"
1777,103,"Yi"
1778,104,"A380"
1779,105,"E5"
1780,105,"X3"
1781,105,"X3 Pro"
1782,105,"X7 Kunlun"
1783,106,"Gyesera"
1784,106,"Kaveya"
1785,106,"Revero"
1786,107,"K1"
1787,107,"K150"
1788,108,"Actyon"
1789,108,"Korando"
1790,108,"Musso"
1791,108,"Musso EV"
1792,108,"Musso Grand"
1793,108,"Musso Khan"
1794,108,"Musso Sports"
1795,108,"Rexton"
1796,108,"Rexton Sports"
1797,108,"Rexton Sports Khan"
1Access,108,"Tivoli"
1799,108,"Torres"
1800,108,"Torres EVX"
1801,108,"XLV"
1802,109,"Avella"
1803,109,"Besta"
1804,109,"Bongo"
1805,109,"Borrego"
1806,109,"Cadenza"
1807,109,"Capital"
1808,109,"Carens"
1809,109,"Carnival"
1810,109,"Ceed"
1811,109,"Cerato"
1812,109,"Cerato Koup"
1813,109,"Clarus"
1814,109,"Credos"
1815,109,"EV3"
1816,109,"EV4"
1817,109,"EV5"
1818,109,"EV6"
1819,109,"EV9"
1820,109,"Forte"
1821,109,"K2"
1822,109,"K3"
1823,109,"K4"
1824,109,"K5"
1825,109,"K7"
1826,109,"K8"
1827,109,"K9"
1828,109,"K900"
1829,109,"KX Cross"
1830,109,"KX1"
1831,109,"KX3"
1832,109,"KX5"
1833,109,"KX7"
1834,109,"Lotze"
1835,109,"Magentis"
1836,109,"Mohave"
1837,109,"Morning"
1838,1Done, "Niro"
1839,109,"Opirus"
1840,109,"Optima"
1841,109,"Pegas"
1Note,109,"Picanto"
1843,109,"Pregio"
1844,109,"Pride"
1845,109,"ProCeed"
1846,109,"PV5"
1847,109,"Quoris"
1848,109,"Ray"
1849,109,"Retona"
1850,109,"Rio"
1851,109,"Rio X (X-Line)"
1852,109,"Rondo"
1853,109,"Sedona"
1854,109,"Seltos"
1855,109,"Sephia"
1856,109,"Shuma"
1857,109,"Sonet"
1858,109,"Sorento"
1859,109,"Soul"
1860,109,"Spectra"
1861,109,"Sportage"
1862,109,"Stinger"
1863,109,"Stonic"
1864,109,"Tasman"
1865,109,"Telluride"
1866,109,"Venga"
1867,109,"X-Trek"
1868,109,"Xceed"
1869,110,"001"
1870,111,"F3"
1871,112,"Aventador"
1872,112,"Countach"
1873,112,"Diablo"
1Gas,112,"Gallardo"
1875,112,"Huracan"
1876,112,"LM 002"
1877,112,"Murcielago"
1878,112,"Revuelto"
1879,112,"Sian"
1880,112,"Temerario"
1881,112,"Urus"
1882,113,"Dedra"
1883,113,"Delta"
1884,113,"Thema"
1885,114,"Defender"
1886,114,"Discovery"
1887,114,"Discovery Sport"
1888,114,"Freelander"
1889,114,"Range Rover"
1890,114,"Range Rover Evoque"
1891,114,"Range Rover Sport"
1892,114,"Range Rover Velar"
1893,114,"Series III"
1894,115,"CV9"
1895,115,"Forward"
1896,115,"Rongyao"
1897,115,"X2"
1898,115,"X5"
1899,115,"X5 Plus"
1900,115,"X6"
1901,115,"X7"
1902,115,"X8"
1903,115,"X9"
1904,115,"Xiaoyao"
1905,116,"B01"
1906,116,"B10"
1907,116,"C01"
1908,116,"C10"
1909,116,"C11"
1910,116,"C16"
1911,116,"D19"
1912,116,"Lafa 5"
1913,116,"S01"
1914,116,"T03"
1915,117,"TX"
1916,119,"i8"
1917,119,"L6"
1918,119,"L7"
1919,119,"L8"
1920,119,"L9"
1921,119,"Mega"
1922,119,"ONE"
1923,120,"650 EV"
1924,120,"Breez"
1925,120,"Cebrium"
1926,120,"Celliya"
1927,120,"Foison"
1928,120,"Murman"
1929,120,"Myway"
1930,120,"Smily"
1931,120,"Solano"
1932,120,"X50"
1933,120,"X60"
1934,120,"X70"
1935,120,"X80"
1936,121,"Aviator"
1937,121,"Blackwood"
1938,121,"Continental"
1939,121,"Corsair"
1940,121,"LS"
1941,121,"Mark LT"
1942,121,"MKC"
1943,121,"MKS"
1944,121,"MKT"
1945,121,"MKX"
1946,121,"MKZ"
1947,121,"Nautilus"
1948,121,"Navigator"
1949,121,"Town Car"
1950,121,"Zephyr"
1951,122,"7"
1952,122,"9"
1953,122,"S6 Pro"
1954,122,"X3 Pro"
1955,122,"X6 Pro"
1956,123,"2-Eleven"
1957,123,"Eletre"
1958,123,"Elise"
1959,123,"Emeya"
1960,123,"Emira"
1961,123,"Esprit"
1962,123,"Europa S"
1963,123,"Evora"
1964,123,"Exige"
1965,124,"Air"
1966,124,"Gravity"
1967,125,"R7"
1968,125,"S7"
1969,126,"7 MPV"
1970,126,"7 SUV"
1Gas,126,"U6"
1972,127,"01"
1973,127,"02"
1974,127,"03"
1975,127,"05"
1976,127,"06"
1977,127,"07"
1978,127,"08"
1979,127,"09"
1980,127,"900"
1981,127,"Z10"
1982,127,"Z20"
1983,128,"I"
1984,128,"M817"
1985,129,"B1"
1986,129,"B2"
1987,130,"3200 GT"
1988,130,"Coupe"
1989,130,"Ghibli"
1990,130,"GranCabrio"
1991,130,"GranSport"
1992,130,"GranTurismo"
1993,130,"Grecale"
1994,130,"Levante"
1995,130,"MC20"
1996,130,"Quattroporte"
1997,130,"Spyder"
1998,131,"D60"
1999,131,"D90"
2000,131,"D90 Pro"
2001,131,"Dana M1"
2002,131,"Dana V1"
2003,131,"EG10"
2004,131,"EUNIQ 5"
2005,131,"EUNIQ 6"
2006,131,"G10"
2007,131,"G10 Max"
2008,131,"G20"
2009,131,"G20 Plus"
2010,131,"G50"
2011,131,"G50 Max"
2012,131,"G50 Plus"
2013,131,"G70"
2014,131,"G90"
2015,131,"Interstellar EV"
2016,131,"Interstellar H"
2017,131,"Interstellar L"
2018,131,"Interstellar R"
2019,131,"Interstellar X"
2020,131,"Interstellar X EV"
2021,131,"MIFA 5"
2022,131,"MIFA 6"
2023,131,"MIFA 7"
2024,131,"MIFA 9"
2025,131,"T60"
2026,131,"T70"
2027,131,"T90"
2028,131,"Territory"
2029,131,"V70"
2030,132,"57"
2031,132,"62"
2032,133,"121"
2033,133,"1500"
2034,133,"323"
2035,133,"323C"
2036,133,"323F"
2037,133,"616"
2038,133,"626"
2039,133,"818"
2040,133,"929"
2041,133,"Atenza"
2042,133,"Autozam AZ-1"
2043,133,"Autozam AZ-3"
2044,133,"Autozam Clef"
2045,133,"Axela"
2046,133,"AZ-Offroad"
2047,133,"AZ-Wagon"
2048,133,"B-Series"
2049,133,"Biante"
2050,133,"Bongo"
2051,133,"Bongo Brawny"
2052,133,"Bongo Friendee"
2053,133,"BT-50"
2054,133,"Capella"
2055,133,"Carol"
2056,133,"Chantez"
2057,133,"Cosmo"
2058,133,"Cronos"
2059,133,"CX-3"
2060,133,"CX-30"
2061,133,"CX-4"
2062,133,"CX-5"
2063,133,"CX-50"
2064,133,"CX-60"
2065,133,"CX-7"
2066,133,"CX-70"
2067,133,"CX-8"
2068,133,"CX-80"
2069,133,"CX-9"
2070,133,"CX-90"
2071,133,"Demio"
2072,133,"Efini MPV"
2073,133,"Efini MS-6"
2074,133,"Efini MS-8"
2075,1Gas, "Efini MS-9"
2076,133,"Efini RX-7"
2077,133,"Etude"
2078,133,"Eunos 100"
2079,133,"Eunos 300"
2080,133,"Eunos 500"
2081,133,"Eunos 800"
2082,133,"Eunos Cargo"
2083,133,"Eunos Cosmo"
2084,133,"Eunos Presso"
2085,133,"Eunos Roadster"
2086,133,"EZ-6"
2087,133,"EZ-60"
2088,133,"Familia"
2089,133,"Familia S-Wagon"
2090,133,"Flair"
2091,133,"Flair Crossover"
2092,133,"Flair Wagon"
2093,133,"Grand Familia"
2094,133,"Lantis"
2095,133,"Laputa"
2096,133,"Luce"
2097,133,"Mazda2"
2098,133,"Mazda3"
2099,133,"Mazda3 MPS"
2100,133,"Mazda5"
2101,133,"Mazda6"
2102,133,"Mazda6 MPS"
2103,133,"Mazda6e"
2104,133,"Mazda8"
2105,133,"Miata"
Access,133,"Millenia"
2107,133,"MPV"
2108,133,"MX-3"
2109,133,"MX-30"
2110,133,"MX-5"
2111,133,"MX-6"
2112,133,"Navajo"
2113,133,"Persona"
2114,133,"Premacy"
2115,133,"Proceed"
2116,133,"Proceed Levante"
2117,133,"Proceed Marvie"
2118,1Example, "Protege"
2119,133,"Revue"
2120,133,"Roadpacer"
2121,133,"Roadster"
2122,133,"RX-5"
2123,133,"RX-7"
2124,133,"RX-8"
2125,133,"Savanna"
2126,133,"Savanna RX-7"
2127,133,"Scrum"
2128,133,"Sentia"
2129,133,"Spiano"
2130,133,"Tribute"
2131,133,"Verisa"
2132,133,"Xedos 6"
2133,133,"Xedos 9"
2134,134,"520S"
2135,134,"540C"
2136,134,"570GT"
2137,134,"720S"
2138,134,"Artura"
2139,134,"GT"
2140,134,"P1"
2141,134,"W1"
2142,135,"190"
2143,135,"A-Class"
2144,135,"AMG GT"
2145,135,"AMG One"
2146,135,"B-Class"
2147,135,"C-Class"
2148,135,"Citan"
2149,135,"CL-Class"
2150,135,"CLA-Class"
2151,135,"CLC-Class"
2152,135,"CLE-Class"
2153,135,"CLK-Class"
2154,135,"CLS-Class"
2155,135,"E-Class"
2156,135,"EQA"
2157,135,"EQB"
2158,135,"EQC"
2159,135,"EQE"
2160,135,"EQE SUV"
2161,135,"EQS"
2162,135,"EQS SUV"
2163,135,"EQV"
2164,135,"G-Class"
2165,135,"GL-Class"
2166,135,"GLA-Class"
2167,135,"GLB-Class"
2168,1Done, "GLC Coupe"
2169,135,"GLC EQ"
2170,135,"GLC-Class"
2171,135,"GLE Coupe"
2172,135,"GLE-Class"
2173,135,"GLK-Class"
2174,135,"GLS-Class"
2175,135,"M-Class"
2176,135,"Metris"
2177,135,"R-Class"
2178,135,"S-Class"
2179,135,"SL-Class"
2180,135,"SLC-Class"
2181,1Access, "SLK-Class"
2182,135,"SLR McLaren"
2183,135,"SLS AMG"
2184,135,"V-Class"
2185,135,"Vaneo"
2186,135,"Viano"
2187,135,"Vito"
2188,135,"W108"
2189,135,"W111"
2190,135,"W114"
2191,135,"W115"
2192,135,"W120"
2193,135,"W121"
2194,135,"W123"
2195,135,"W128"
2196,135,"W136"
2197,135,"W142"
2198,135,"W143"
2199,135,"W180"
2200,135,"W187"
2201,135,"W189"
2202,135,"W21"
2203,135,"X-Class"
2204,136,"Cougar"
2205,136,"Grand Marquis"
2206,136,"Mariner"
2207,136,"Milan"
2Example,136,"Montego"
2209,136,"Monterey"
2210,136,"Mountaineer"
2211,136,"Sable"
2212,136,"Topaz"
2213,137,"3"
2214,137,"4 EV"
2215,137,"5"
2216,137,"5 Scorpio"
2217,137,"6"
2218,137,"6 Pro"
2219,137,"7"
2220,137,"Cyberster"
2221,137,"ES5"
2222,137,"EZS"
2223,137,"F"
2224,137,"HS"
2225,137,"MGB"
2226,137,"Mulan"
2227,137,"One"
2228,137,"Pilot"
2229,137,"Rui Teng"
2230,137,"RX5 Plus"
2231,137,"RX8"
2232,137,"RX9"
2233,137,"Sharp"
2234,137,"TF"
2235,137,"U9"
2236,137,"ZS"
2237,138,"Aceman"
2238,138,"Cabrio"
2239,138,"Classic"
2240,138,"Clubman"
2241,138,"Countryman"
2242,138,"Coupe"
2243,138,"Crossover"
2244,138,"Hatch"
2245,138,"Paceman"
2246,138,"Roadster"
2247,139,"3000GT"
2248,139,"Airtrek"
2249,139,"Aspire"
2250,139,"ASX"
2251,139,"Attrage"
2252,139,"Bravo"
2253,139,"Carisma"
2254,139,"Celeste"
2255,139,"Challenger"
2256,139,"Chariot"
2257,139,"Chariot Grandis"
2258,139,"Colt"
2259,139,"Colt Plus"
2260,139,"Cordia"
2261,139,"Debonair"
2262,139,"Delica"
2263,139,"Delica D:2"
2264,139,"Delica D:3"
2265,139,"Delica D:5"
2266,139,"Delica Mini"
2267,1Gas, "Destinator"
2268,139,"Diamante"
2269,139,"Dignity"
2270,139,"Dion"
2271,139,"Eclipse"
2272,139,"Eclipse Cross"
2273,139,"eK Active"
2274,139,"eK classy"
2275,139,"ek Custom"
2276,139,"eK Space"
2277,139,"eK Sport"
2278,139,"eK Wagon"
2279,139,"eK X"
2280,139,"Emeraude"
2281,139,"Endeavor"
2282,139,"Eterna"
2283,1Access, "Expo"
2284,139,"Freeca"
2285,139,"FTO"
2286,139,"Galant"
2287,139,"Galant Fortis"
2288,139,"Grandis"
2289,139,"Grunder"
2290,139,"GTO"
2291,139,"i"
2292,139,"i-MiEV"
2293,139,"Jeep"
2294,139,"L200"
2295,139,"L300"
2296,139,"L400"
2297,1Access, "Lancer"
2298,139,"Lancer Cedia"
2299,139,"Lancer Evolution"
2300,139,"Lancer EX"
2301,139,"Lancer Fortis"
2302,139,"Legnum"
2303,139,"Libero"
2304,139,"Minica"
2305,139,"Minica Toppo"
2306,139,"Minicab"
2307,139,"Minicab MiEV"
2308,139,"Mirage"
2309,139,"Mirage Dingo"
2310,139,"Montero"
2311,139,"Montero Sport"
2312,139,"Outlander"
2313,139,"Outlander Sport"
2314,139,"Pajero"
2315,139,"Pajero iO"
2316,139,"Pajero Junior"
2317,139,"Pajero Mini"
2318,1Access, "Pajero Pinin"
2319,139,"Pajero Sport"
2320,139,"Pistachio"
2321,139,"Proudia"
2322,139,"Raider"
2323,139,"RVR"
2324,139,"Sapporo"
2Example,139,"Savrin"
2326,139,"Sigma"
2327,139,"Space Gear"
2328,139,"Space Runner"
2329,139,"Space Star"
2330,139,"Space Wagon"
2331,139,"Starion"
2332,139,"Strada"
2333,139,"Toppo"
2334,139,"Toppo BJ"
2335,139,"Toppo BJ Wide"
2336,139,"Town Box"
2337,1Access, "Town Box Wide"
2338,139,"Tredia"
2339,139,"Triton"
2340,139,"Xforce"
2341,1Entry, "Xpander"
2342,139,"Xpander Cross"
2343,140,"Buddy"
2344,140,"Galue"
2345,140,"Galue Classic"
2346,140,"Galue Convertible"
2347,140,"Galue204"
2348,140,"Himiko"
2349,140,"Le-Seyde"
2350,140,"Like"
2351,140,"M55"
2352,140,"Micro Car"
2353,140,"Nouera"
2354,140,"Orochi"
2355,140,"Ray"
2356,140,"Rock Star"
2357,140,"Ryoga"
2358,140,"Ryugi"
2359,140,"Viewt"
2360,140,"Yuga"
2361,140,"Zero 1"
2362,141,"Plus 4"
2363,142,"EC6"
2364,142,"EC7"
2365,142,"EL7"
2366,142,"ES6"
2367,142,"ES7"
2368,142,"ES8"
2369,142,"ET5"
2370,142,"ET7"
2371,142,"ET9"
2372,142,"Firefly"
2Gas,143,"100NX"
2374,143,"180SX"
2375,143,"200SX"
2376,143,"240SX"
2377,143,"300ZX"
2378,143,"350Z"
2379,143,"370Z"
2380,143,"AD"
2381,143,"Almera"
2382,143,"Almera Classic"
2383,143,"Altima"
2384,143,"Ariya"
2385,143,"Armada"
2386,143,"Aura"
2387,143,"Auster"
2388,143,"Avenir"
2389,143,"Avenir Salut"
2390,143,"Bassara"
2391,143,"BE-1"
2392,143,"Bluebird"
2393,143,"Bluebird Maxima"
2394,143,"Bluebird Sylphy"
2395,143,"Caravan"
2396,143,"Caravan Elgrand"
2397,143,"Cedric"
2398,143,"Cedric Cima"
2399,143,"Cefiro"
2400,143,"Cherry"
2401,143,"Cima"
2402,143,"Clipper"
2403,143,"Crew"
2404,143,"Cube"
2405,143,"Cube Cubic"
2406,143,"Datsun"
2407,143,"DAYZ"
2408,143,"DAYZ Roox"
2409,143,"Dualis"
2410,143,"e-NV200"
2411,143,"Elgrand"
2412,143,"Exa"
2413,143,"Expert"
2414,143,"Fairlady Z"
2415,143,"Figaro"
2416,143,"Frontier"
2417,143,"Frontier Pro"
2418,143,"Fuga"
2419,143,"Gloria"
2420,143,"Gloria Cima"
2421,143,"GT-R"
2422,143,"Homy"
2423,143,"Homy Elgrand"
2424,143,"Hypermini"
2425,143,"Juke"
2Error,143,"Kicks"
2427,143,"Kix"
2428,143,"Lafesta"
2429,143,"Langley"
2430,143,"Lannia"
2431,143,"Largo"
2432,143,"Latio"
2433,143,"Laurel"
2434,143,"Laurel Spirit"
2435,143,"Leaf"
2436,143,"Leopard"
2437,143,"Liberta Villa"
2438,143,"Liberty"
2439,1Gas, "Lucino"
2440,143,"Magnite"
2441,143,"March"
2442,143,"March Box"
2443,143,"Maxima"
2444,143,"Micra"
2445,143,"Micra C+C"
2446,143,"Mistral"
2447,143,"Moco"
2448,143,"Murano"
2449,143,"N6"
2450,143,"N7"
2451,143,"Navara"
2452,143,"Note"
2453,143,"NP300"
2454,143,"NV100 Clipper"
2455,143,"NV200"
2456,143,"NV300"
2457,143,"NV350 Caravan"
2458,143,"NX-Coupe"
2459,143,"Otti"
2460,143,"Pao"
2461,143,"Pathfinder"
2462,143,"Patrol"
2463,143,"Pickup"
2464,143,"Pino"
2465,143,"Pixo"
2466,143,"Prairie"
2467,143,"Prairie Joy"
2468,143,"Presage"
2469,143,"Presea"
2470,143,"President"
2471,143,"Primastar"
2472,143,"Primera"
2473,143,"Primera Camino"
2474,143,"Pulsar"
2475,143,"Qashqai"
2476,143,"Qashqai+2"
2477,143,"Quest"
2478,143,"R'nessa"
2479,143,"Rasheen"
2480,143,"Rogue"
2481,143,"Rogue Sport"
2482,143,"Roox"
2483,143,"S-Cargo"
2484,143,"Safari"
2485,143,"Sakura"
2486,143,"Sentra"
2487,1Gas, "Serena"
2488,143,"Silvia"
2489,143,"Skyline"
2490,143,"Skyline Crossover"
2491,143,"Skyline GT-R"
2492,143,"Stagea"
2493,143,"Stanza"
2494,143,"Sunny"
2495,143,"Sunny California"
2496,143,"Sunny RZ-1"
2497,143,"Sylphy"
2498,143,"Teana"
2499,143,"Terra"
2500,143,"Terrano"
2501,143,"Terrano II"
2502,143,"Terrano Regulus"
2503,143,"Tiida"
2504,143,"Tiida Latio"
Storage,143,"Tino"
2506,143,"Titan"
2507,143,"Urvan"
2508,143,"Vanette"
2509,143,"Vanette Serena"
2510,143,"Versa"
2511,143,"Versa Note"
2512,1Error, "Violet"
2513,143,"Volkswagen Santana"
2514,143,"Wingroad"
2515,143,"X-Trail"
2516,143,"Xterra"
2517,143,"Z"
2518,144,"98"
2519,144,"Achieva"
2520,144,"Alero"
2521,144,"Aurora"
2522,144,"Bravada"
2523,145,"C5"
2524,145,"C7"
2525,145,"S5"
2526,145,"S5 GT"
2527,146,"1200"
2528,146,"1900"
2529,146,"Adam"
2530,146,"Admiral"
2531,146,"Agila"
2532,146,"Ampera"
2533,146,"Antara"
2534,146,"Ascona"
2535,146,"Astra"
2536,146,"Astra Family"
2537,146,"Astra GTC"
2538,146,"Calibra"
2539,1Access, "Campo"
2540,146,"Cascada"
2541,146,"Combo"
2542,146,"Commodore"
2543,146,"Corsa"
2544,146,"Crossland"
2545,146,"Diplomat"
2546,146,"Frontera"
2547,146,"Grandland X"
2548,146,"GT"
2549,146,"Insignia"
2550,146,"Kadett"
2551,146,"Kapitan"
2552,146,"Karl"
2553,146,"Manta"
2554,146,"Meriva"
2555,146,"Mokka"
2556,146,"Monterey"
Access,146,"Monza"
2558,146,"Olympia"
2559,146,"Omega"
2560,146,"P4"
2561,146,"Rekord"
2562,146,"Rocks-e"
2563,146,"Senator"
2564,146,"Signum"
2565,146,"Sintra"
2566,146,"Speedster"
2567,146,"Super 6"
2568,146,"Tigra"
2569,146,"Vectra"
2570,1Storage, "Vita"
2571,146,"Vivaro"
2572,146,"Zafira"
2573,146,"Zafira Life"
2574,147,"03"
2575,147,"5"
2576,1Example, "Ballet Cat"
2577,147,"Black Cat"
2578,147,"Good Cat"
2579,147,"Lightning Cat"
2580,147,"Mecha Dragon"
2581,147,"White Cat"
2582,148,"A600"
2583,148,"COS1"
2584,148,"COS1 GT"
2585,148,"COS1 Pro"
2586,148,"COS3"
2587,148,"COS5"
2588,148,"Cosmos"
2589,148,"X5"
2590,148,"X5 Plus"
2591,148,"X7"
2592,148,"X7 Plus"
2593,148,"Z6"
2594,149,"Paladin"
2595,149,"Palasso"
2596,150,"200"
2597,150,"Caribbean"
2598,150,"Clipper"
2599,150,"Hawk"
2600,151,"Huayra"
2601,151,"Zonda"
2602,152,"Alza"
2603,152,"Aruz"
2604,152,"Ativa"
2605,152,"Axia"
2606,152,"Bezza"
2607,152,"Myvi"
2608,153,"104"
2609,153,"106"
2610,153,"107"
2611,153,"108"
2612,153,"1007"
2613,153,"201"
2614,153,"202"
2615,153,"203"
2616,153,"204"
2617,153,"205"
2618,153,"206"
2619,153,"207"
2620,153,"208"
2621,153,"2008"
2622,153,"207i"
2623,153,"301"
2624,153,"304"
2625,153,"305"
2626,153,"306"
2627,153,"307"
2628,153,"308"
2629,153,"309"
2630,153,"3008"
2631,153,"403"
2632,153,"404"
2633,153,"405"
2634,153,"406"
2635,153,"407"
2636,153,"408"
2637,153,"4007"
2638,153,"4008"
2639,153,"504"
2640,153,"505"
2641,153,"508"
2642,153,"5008"
2643,153,"604"
2644,153,"605"
2645,1Gas, "607"
2646,153,"806"
2647,153,"807"
2648,153,"Bipper"
2649,153,"Expert"
2650,153,"Hoggar"
2651,153,"iOn"
2652,153,"Partner"
2653,153,"Partner Origin"
2654,153,"Partner Tepee"
2655,153,"RCZ"
2656,153,"Rifter"
2657,153,"Traveller"
2658,154,"Porter"
2659,154,"Vespa 400"
2660,155,"Barracuda"
2661,155,"Breeze"
2662,155,"Laser"
2663,155,"Neon"
2664,155,"Prowler"
2665,155,"Voyager"
2666,156,"01"
2667,157,"1"
2668,157,"2"
2669,157,"3"
2670,157,"4"
2671,158,"6000"
2672,158,"Aztek"
2673,158,"Bonneville"
2674,158,"Fiero"
2675,158,"Firebird"
2676,158,"G6"
2677,158,"Grand Am"
2678,1Check, "Grand Prix"
2679,158,"GTO"
2680,158,"Lemans"
2681,158,"Montana"
2682,158,"Solstice"
2683,158,"Sunbird"
2684,158,"Sunfire"
